question_id,raw_subject,raw_topic,canonical_subject,needs_review,rule
volume2::4.1.10,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.1.11,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.1.2,Computer Networks,Application Layer Protocols,Computer Networks,False,canonical form
volume2::4.1.3,Computer Networks,Application Layer Protocols,Computer Networks,False,canonical form
volume2::4.1.4,Computer Networks,Application Layer Protocols,Computer Networks,False,canonical form
volume2::4.1.5,Computer Networks,Application Layer Protocols,Computer Networks,False,canonical form
volume2::4.1.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.1.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.1.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.1.9,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.10.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.11.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.11.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.11.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.11.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.11.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.11.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.11.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.12.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.12.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.12.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.12.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.12.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.12.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.13.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.10,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.11,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.14.9,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.10,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.11,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.15.9,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.16.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.16.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.16.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.16.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.16.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.16.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.17.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.17.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.17.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.17.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.17.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.18.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.18.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.18.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.18.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.19.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.19.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.19.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.2.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.10,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.20.9,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.21.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.21.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.21.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.23.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.13,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.24.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.10,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.11,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.12,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.13,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.14,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.15,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.7,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.8,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.26.9,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.27.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.27.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.27.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.27.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.28.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.28.2,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.28.3,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.28.4,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.28.5,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.28.6,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.29.1,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.29.10,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.29.11,Computer Networks,Computer Networks,Computer Networks,False,canonical form
volume2::4.29.12,Computer Networks,Computer Networks,Computer Networks,False,canonical form
